"DATE","county","max_prcp","min_prcp","mean_prcp"
"2023-09-02","Seminole County",0.91,0,0.239
"2023-09-02","St. Johns County",0.24,0,0.0376923076923077
"2023-09-02","St. Lucie County",0.28,0,0.0418181818181818
"2023-09-02","Sumter County",1.72,0,0.684285714285714
"2023-09-02","Suwannee County",0.12,0,0.028
"2023-09-02","Volusia County",0.38,0,0.0405882352941176
"2023-09-02","Walton County",1.45,0.27,0.714
"2023-09-02","Washington County",2.37,0.74,1.64
"2023-09-03","Alachua County",0.16,0,0.011304347826087
"2023-09-03","Baker County",0.02,0,0.00666666666666667
"2023-09-03","Bay County",1.65,0,0.430833333333333
"2023-09-03","Brevard County",0.15,0,0.0234210526315789
"2023-09-03","Broward County",2.4,0,0.452
"2023-09-03","Charlotte County",0,0,0
"2023-09-03","Citrus County",0.02,0,0.00916666666666667
"2023-09-03","Clay County",0,0,0
"2023-09-03","Collier County",0.13,0,0.0581818181818182
"2023-09-03","Columbia County",0.08,0,0.025
"2023-09-03","DeSoto County",0,0,0
"2023-09-03","Dixie County",0,0,0
"2023-09-03","Duval County",0.07,0,0.01
"2023-09-03","Escambia County",1.9,0,0.245625
"2023-09-03","Flagler County",0.05,0,0.00384615384615385
"2023-09-03","Franklin County",0,0,0
"2023-09-03","Gadsden County",0.05,0,0.01
"2023-09-03","Gilchrist County",0,0,0
"2023-09-03","Glades County",0.15,0,0.075
"2023-09-03","Gulf County",0.08,0.08,0.08
"2023-09-03","Hamilton County",0.08,0,0.04
"2023-09-03","Hardee County",0,0,0
"2023-09-03","Hendry County",0.01,0,0.00166666666666667
"2023-09-03","Hernando County",0,0,0
"2023-09-03","Highlands County",1.71,0,0.206666666666667
"2023-09-03","Hillsborough County",0.03,0,0.00195121951219512
"2023-09-03","Holmes County",2.2,0,1.1
"2023-09-03","Indian River County",0.08,0,0.0141666666666667
"2023-09-03","Jackson County",0.97,0,0.39
"2023-09-03","Jefferson County",0,0,0
"2023-09-03","Lafayette County",0.01,0.01,0.01
"2023-09-03","Lake County",0.04,0,0.00476190476190476
"2023-09-03","Lee County",0.2,0,0.025
"2023-09-03","Leon County",0.03,0,0.0025
"2023-09-03","Levy County",0.01,0,0.0025
"2023-09-03","Manatee County",0.75,0,0.0576923076923077
"2023-09-03","Marion County",0.1,0,0.0138888888888889
"2023-09-03","Martin County",0,0,0
"2023-09-03","Miami-Dade County",1.2,0,0.346666666666667
"2023-09-03","Monroe County",1.7,0,0.339444444444444
"2023-09-03","Nassau County",0.03,0,0.0133333333333333
"2023-09-03","Okaloosa County",1.05,0,0.225625
"2023-09-03","Okeechobee County",0,0,0
"2023-09-03","Orange County",0.02,0,0.00578947368421053
"2023-09-03","Osceola County",0.02,0,0.00666666666666667
"2023-09-03","Palm Beach County",1.02,0,0.120909090909091
"2023-09-03","Pasco County",0.01,0,0.000769230769230769
"2023-09-03","Pinellas County",0,0,0
"2023-09-03","Polk County",0.02,0,0.0045
"2023-09-03","Putnam County",0.04,0,0.00857142857142857
"2023-09-03","Santa Rosa County",1.59,0,0.66
"2023-09-03","Sarasota County",0,0,0
"2023-09-03","Seminole County",0.03,0,0.00722222222222222
"2023-09-03","St. Johns County",0.1,0,0.0164285714285714
"2023-09-03","St. Lucie County",0.02,0,0.00333333333333333
"2023-09-03","Sumter County",0.07,0,0.015
"2023-09-03","Suwannee County",0,0,0
"2023-09-03","Volusia County",0.08,0,0.00909090909090909
"2023-09-03","Walton County",0.16,0,0.04
"2023-09-03","Washington County",2,0.13,0.885
"2023-09-04","Alachua County",0,0,0
"2023-09-04","Baker County",0.03,0,0.0075
"2023-09-04","Bay County",0.01,0,0.000909090909090909
"2023-09-04","Bradford County",0,0,0
"2023-09-04","Brevard County",0.03,0,0.00117647058823529
"2023-09-04","Broward County",0.14,0,0.00615384615384615
"2023-09-04","Charlotte County",0,0,0
"2023-09-04","Citrus County",0.01,0,0.000833333333333333
"2023-09-04","Clay County",0.02,0,0.00222222222222222
"2023-09-04","Collier County",0.3,0,0.0272727272727273
"2023-09-04","Columbia County",0,0,0
"2023-09-04","DeSoto County",0,0,0
"2023-09-04","Dixie County",0,0,0
"2023-09-04","Duval County",0.09,0,0.00818181818181818
"2023-09-04","Escambia County",0.7,0,0.146
"2023-09-04","Flagler County",0.01,0,0.000769230769230769
"2023-09-04","Franklin County",0,0,0
"2023-09-04","Gadsden County",0,0,0
"2023-09-04","Gilchrist County",0,0,0
"2023-09-04","Glades County",0.15,0,0.075
"2023-09-04","Gulf County",0,0,0
